date,nifty_open,nifty_high,nifty_low,nifty_close,result,change_pct,vix_vs_actual_diff,up_from_open,down_from_open,fii_view,pro_view,fii_bucket,pro_bucket,alignment,strong_alignment,move_direction,outcome_classification,close_outcome,vix_exhaustion,vix_predicted_move_pct,intraday_high_pct,intraday_low_pct,actual_open_close_pct,actual_range_pct,is_nifty_expiry,vix_open,vix_regime,year
2025-03-05,22073.05,22394.9,22067.8,22346.65,Green,+1.24%,0.61,321.85,5.25,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.87,1.46,-0.02,1.24,1.48,0,13.76,Low (<15),2025
2025-03-06,22476.35,22556.45,22245.85,22529.2,Green,+0.24%,0.52,80.1,230.5,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.86,0.36,-1.03,0.24,1.38,1,13.67,Low (<15),2025
2025-03-07,22508.65,22633.8,22464.75,22536.95,Green,+0.13%,-0.11,125.15,43.9,Mildly Bullish,Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.86,0.56,-0.2,0.13,0.75,0,13.67,Low (<15),2025
2025-03-10,22521.85,22676.75,22429.05,22441.1,Red,-0.36%,0.24,154.9,92.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.86,0.69,-0.41,-0.36,1.1,0,13.67,Low (<15),2025
2025-03-11,22345.95,22522.1,22314.7,22522.1,Green,+0.79%,0.05,176.15,31.25,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.88,0.79,-0.14,0.79,0.93,0,13.99,Low (<15),2025
2025-03-13,22541.5,22558.05,22377.35,22383.3,Red,-0.7%,-0.06,16.55,164.15,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.86,0.07,-0.73,-0.7,0.8,1,13.69,Low (<15),2025
2025-03-17,22353.15,22577.0,22353.15,22515.25,Green,+0.73%,0.14,223.85,0.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.86,1.0,0.0,0.73,1.0,0,13.69,Low (<15),2025
2025-03-18,22662.25,22857.8,22599.2,22848.75,Green,+0.82%,0.29,195.55,63.05,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.85,0.86,-0.28,0.82,1.14,0,13.42,Low (<15),2025
2025-03-19,22874.95,22940.7,22807.95,22911.8,Green,+0.16%,-0.27,65.75,67.0,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.85,0.29,-0.29,0.16,0.58,0,13.42,Low (<15),2025
2025-03-20,23036.6,23216.7,22973.95,23165.7,Green,+0.56%,0.21,180.1,62.65,Mildly Bullish,Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.84,0.78,-0.27,0.56,1.05,1,13.3,Low (<15),2025
2025-03-21,23168.25,23402.7,23132.8,23355.65,Green,+0.81%,0.32,234.45,35.45,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.84,1.01,-0.15,0.81,1.16,0,13.3,Low (<15),2025
2025-03-24,23515.4,23708.75,23433.5,23674.15,Green,+0.68%,0.33,193.35,81.9,Bullish,Mildly Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.84,0.82,-0.35,0.68,1.17,0,13.3,Low (<15),2025
2025-03-25,23751.5,23869.6,23601.4,23605.95,Red,-0.61%,0.27,118.1,150.1,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.86,0.5,-0.63,-0.61,1.13,0,13.7,Low (<15),2025
2025-03-26,23700.95,23736.5,23451.7,23464.3,Red,-1.0%,0.34,35.55,249.25,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.86,0.15,-1.05,-1.0,1.2,0,13.7,Low (<15),2025
2025-03-27,23433.95,23646.45,23412.2,23601.05,Green,+0.71%,0.15,212.5,21.75,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.85,0.91,-0.09,0.71,1.0,1,13.47,Low (<15),2025
2025-03-28,23600.4,23649.2,23450.2,23495.15,Red,-0.45%,-0.01,48.8,150.2,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.85,0.21,-0.64,-0.45,0.84,0,13.47,Low (<15),2025
2025-04-01,23341.1,23565.15,23136.4,23179.7,Red,-0.69%,1.04,224.05,204.7,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.8,0.96,-0.88,-0.69,1.84,0,12.72,Low (<15),2025
2025-04-02,23192.6,23350.0,23158.45,23330.8,Green,+0.6%,0.03,157.4,34.15,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.8,0.68,-0.15,0.6,0.83,0,12.72,Low (<15),2025
2025-04-03,23150.3,23306.5,23145.8,23241.6,Green,+0.39%,-0.17,156.2,4.5,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.86,0.67,-0.02,0.39,0.69,1,13.72,Low (<15),2025
2025-04-04,23190.4,23214.7,22857.45,22912.05,Red,-1.2%,0.68,24.3,332.95,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.86,0.1,-1.44,-1.2,1.54,0,13.72,Low (<15),2025
2025-04-07,21758.4,22254.0,21743.65,22238.0,Green,+2.2%,1.49,495.6,14.75,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.86,2.28,-0.07,2.2,2.35,0,13.72,Low (<15),2025
2025-04-08,22446.75,22697.2,22270.85,22547.2,Green,+0.45%,0.46,250.45,175.9,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.44,1.12,-0.78,0.45,1.9,0,22.79,Elevated (20-30),2025
2025-04-09,22460.3,22468.7,22353.25,22420.4,Red,-0.18%,-0.78,8.4,107.05,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.29,0.04,-0.48,-0.18,0.51,1,20.44,Elevated (20-30),2025
2025-04-11,22695.4,22923.9,22695.4,22844.5,Green,+0.66%,-0.28,228.5,0.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.29,1.01,0.0,0.66,1.01,0,20.44,Elevated (20-30),2025
2025-04-15,23368.35,23368.35,23207.0,23344.1,Red,-0.1%,-0.58,0.0,161.35,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.27,0.0,-0.69,-0.1,0.69,0,20.11,Elevated (20-30),2025
2025-04-16,23344.1,23452.2,23273.05,23433.3,Green,+0.38%,-0.5,108.1,71.05,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.27,0.46,-0.3,0.38,0.77,0,20.11,Elevated (20-30),2025
2025-04-17,23401.85,23872.35,23298.55,23837.75,Green,+1.86%,1.45,470.5,103.3,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.0,2.01,-0.44,1.86,2.45,1,15.87,Normal (15-20),2025
2025-04-21,23949.15,24189.55,23903.65,24121.2,Green,+0.72%,0.19,240.4,45.5,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.0,1.0,-0.19,0.72,1.19,0,15.87,Normal (15-20),2025
2025-04-22,24185.4,24242.6,24072.0,24134.05,Red,-0.21%,-0.27,57.2,113.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.98,0.24,-0.47,-0.21,0.71,0,15.52,Normal (15-20),2025
2025-04-23,24357.6,24359.3,24119.95,24300.85,Red,-0.23%,0.0,1.7,237.65,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.98,0.01,-0.98,-0.23,0.98,0,15.52,Normal (15-20),2025
2025-04-24,24277.9,24347.85,24216.15,24245.05,Red,-0.14%,-0.47,69.95,61.75,Bullish,Mildly Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,1.01,0.29,-0.25,-0.14,0.54,1,15.96,Normal (15-20),2025
2025-04-25,24289.0,24365.45,23847.85,23991.65,Red,-1.22%,1.12,76.45,441.15,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.01,0.31,-1.82,-1.22,2.13,0,15.96,Normal (15-20),2025
2025-04-28,24070.25,24355.1,24054.05,24312.9,Green,+1.01%,0.24,284.85,16.2,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.01,1.18,-0.07,1.01,1.25,0,15.96,Normal (15-20),2025
2025-04-29,24370.7,24457.65,24290.75,24325.45,Red,-0.19%,-0.39,86.95,79.95,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.07,0.36,-0.33,-0.19,0.68,0,16.94,Normal (15-20),2025
2025-04-30,24342.05,24396.15,24198.75,24246.25,Red,-0.39%,-0.28,54.1,143.3,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.09,0.22,-0.59,-0.39,0.81,1,17.37,Normal (15-20),2025
2025-05-02,24311.9,24589.15,24238.5,24313.65,Green,+0.01%,0.35,277.25,73.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.09,1.14,-0.3,0.01,1.44,0,17.37,Normal (15-20),2025
2025-05-05,24419.5,24526.4,24400.65,24459.5,Green,+0.16%,-0.58,106.9,18.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.09,0.44,-0.08,0.16,0.51,0,17.37,Normal (15-20),2025
2025-05-06,24500.75,24509.65,24331.8,24335.9,Red,-0.67%,-0.43,8.9,168.95,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.16,0.04,-0.69,-0.67,0.73,0,18.34,Normal (15-20),2025
2025-05-07,24233.3,24449.6,24220.0,24409.3,Green,+0.73%,-0.21,216.3,13.3,Mildly Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.16,0.89,-0.05,0.73,0.95,0,18.34,Normal (15-20),2025
2025-05-08,24431.5,24447.25,24150.2,24154.1,Red,-1.14%,0.02,15.75,281.3,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.2,0.06,-1.15,-1.14,1.22,1,19.06,Normal (15-20),2025
2025-05-09,23935.75,24164.25,23935.75,24038.65,Green,+0.43%,-0.25,228.5,0.0,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.2,0.95,0.0,0.43,0.95,0,19.06,Normal (15-20),2025
2025-05-12,24420.1,24944.8,24378.85,24920.25,Green,+2.05%,1.12,524.7,41.25,Mildly Bearish,Mildly Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,1.2,2.15,-0.17,2.05,2.32,0,19.06,Normal (15-20),2025
2025-05-13,24864.05,24973.8,24547.5,24593.65,Red,-1.09%,0.55,109.75,316.55,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.16,0.44,-1.27,-1.09,1.71,0,18.39,Normal (15-20),2025
2025-05-14,24613.8,24767.55,24535.55,24685.75,Green,+0.29%,-0.22,153.75,78.25,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.16,0.62,-0.32,0.29,0.94,0,18.39,Normal (15-20),2025
2025-05-15,24694.45,25116.25,24494.45,25035.3,Green,+1.38%,1.43,421.8,200.0,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.09,1.71,-0.81,1.38,2.52,1,17.23,Normal (15-20),2025
2025-05-16,25064.65,25070.0,24953.05,25013.1,Red,-0.21%,-0.62,5.35,111.6,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.09,0.02,-0.45,-0.21,0.47,0,17.23,Normal (15-20),2025
2025-05-19,25005.35,25062.95,24916.65,24935.35,Red,-0.28%,-0.5,57.6,88.7,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.09,0.23,-0.35,-0.28,0.59,0,17.23,Normal (15-20),2025
2025-05-20,24996.2,25010.35,24669.7,24713.85,Red,-1.13%,0.27,14.15,326.5,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.09,0.06,-1.31,-1.13,1.36,0,17.36,Normal (15-20),2025
2025-05-21,24744.25,24946.2,24685.35,24800.95,Green,+0.23%,-0.04,201.95,58.9,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.09,0.82,-0.24,0.23,1.05,0,17.36,Normal (15-20),2025
2025-05-22,24733.95,24737.5,24462.4,24637.0,Red,-0.39%,0.0,3.55,271.55,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.11,0.01,-1.1,-0.39,1.11,1,17.55,Normal (15-20),2025
2025-05-23,24639.5,24909.05,24614.05,24845.15,Green,+0.83%,0.09,269.55,25.45,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.11,1.09,-0.1,0.83,1.2,0,17.55,Normal (15-20),2025
2025-05-26,24919.35,25079.2,24900.5,24996.35,Green,+0.31%,-0.39,159.85,18.85,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.11,0.64,-0.08,0.31,0.72,0,17.55,Normal (15-20),2025
2025-05-27,24956.65,25062.9,24704.1,24837.7,Red,-0.48%,0.3,106.25,252.55,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.14,0.43,-1.01,-0.48,1.44,0,18.02,Normal (15-20),2025
2025-05-28,24832.5,24864.25,24737.05,24757.15,Red,-0.3%,-0.63,31.75,95.45,Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,1.14,0.13,-0.38,-0.3,0.51,0,18.02,Normal (15-20),2025
2025-05-29,24825.1,24892.6,24677.3,24880.85,Green,+0.22%,-0.27,67.5,147.8,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.14,0.27,-0.6,0.22,0.87,1,18.02,Normal (15-20),2025
2025-05-30,24812.6,24863.95,24717.4,24736.65,Red,-0.31%,-0.55,51.35,95.2,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.14,0.21,-0.38,-0.31,0.59,0,18.02,Normal (15-20),2025
2025-06-02,24669.7,24754.4,24526.15,24690.35,Green,+0.08%,-0.21,84.7,143.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.14,0.34,-0.58,0.08,0.93,0,18.02,Normal (15-20),2025
2025-06-03,24786.3,24845.1,24502.15,24538.4,Red,-1.0%,0.3,58.8,284.15,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.08,0.24,-1.15,-1.0,1.38,0,17.16,Normal (15-20),2025
2025-06-04,24560.45,24644.25,24530.45,24612.0,Green,+0.21%,-0.62,83.8,30.0,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.08,0.34,-0.12,0.21,0.46,0,17.16,Normal (15-20),2025
2025-06-05,24691.2,24899.85,24613.1,24761.1,Green,+0.28%,0.17,208.65,78.1,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.99,0.85,-0.32,0.28,1.16,1,15.75,Normal (15-20),2025
2025-06-06,24748.7,25029.5,24671.45,25000.3,Green,+1.02%,0.46,280.8,77.25,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.99,1.13,-0.31,1.02,1.45,0,15.75,Normal (15-20),2025
2025-06-09,25160.1,25160.1,25077.15,25103.1,Red,-0.23%,-0.66,0.0,82.95,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.99,0.0,-0.33,-0.23,0.33,0,15.75,Normal (15-20),2025
2025-06-10,25196.05,25199.3,25055.45,25091.5,Red,-0.41%,-0.36,3.25,140.6,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.93,0.01,-0.56,-0.41,0.57,0,14.69,Low (<15),2025
2025-06-11,25134.15,25222.4,25081.3,25126.8,Red,-0.03%,-0.37,88.25,52.85,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.93,0.35,-0.21,-0.03,0.56,0,14.69,Low (<15),2025
2025-06-12,25164.45,25196.2,24825.9,24856.0,Red,-1.23%,0.61,31.75,338.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.86,0.13,-1.35,-1.23,1.47,1,13.67,Low (<15),2025
2025-06-13,24473.0,24754.35,24473.0,24735.55,Green,+1.07%,0.29,281.35,0.0,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.86,1.15,0.0,1.07,1.15,0,13.67,Low (<15),2025
2025-06-16,24732.35,24967.1,24703.6,24940.95,Green,+0.84%,0.21,234.75,28.75,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.86,0.95,-0.12,0.84,1.07,0,13.67,Low (<15),2025
2025-06-17,24977.85,24982.05,24813.7,24841.5,Red,-0.55%,-0.26,4.2,164.15,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.93,0.02,-0.66,-0.55,0.67,0,14.84,Low (<15),2025
2025-06-18,24788.35,24947.55,24750.45,24798.75,Green,+0.04%,-0.13,159.2,37.9,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.93,0.64,-0.15,0.04,0.8,0,14.84,Low (<15),2025
2025-06-19,24803.25,24863.1,24733.4,24744.7,Red,-0.24%,-0.38,59.85,69.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.9,0.24,-0.28,-0.24,0.52,1,14.28,Low (<15),2025
2025-06-20,24787.65,25136.2,24783.65,25079.75,Green,+1.18%,0.52,348.55,4.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.9,1.41,-0.02,1.18,1.42,0,14.28,Low (<15),2025
2025-06-23,24939.75,25057.0,24824.85,24958.9,Green,+0.08%,0.03,117.25,114.9,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.9,0.47,-0.46,0.08,0.93,0,14.28,Low (<15),2025
2025-06-24,25179.9,25317.7,24999.7,25071.55,Red,-0.43%,0.37,137.8,180.2,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.89,0.55,-0.72,-0.43,1.26,0,14.05,Low (<15),2025
2025-06-25,25150.35,25266.8,25125.05,25236.35,Green,+0.34%,-0.33,116.45,25.3,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.89,0.46,-0.1,0.34,0.56,0,14.05,Low (<15),2025
2025-06-26,25268.95,25565.3,25259.9,25530.4,Green,+1.03%,0.39,296.35,9.05,Mildly Bullish,Mildly Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.82,1.17,-0.04,1.03,1.21,1,12.96,Low (<15),2025
2025-06-27,25576.65,25654.2,25523.55,25632.45,Green,+0.22%,-0.31,77.55,53.1,Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.82,0.3,-0.21,0.22,0.51,0,12.96,Low (<15),2025
2025-06-30,25661.65,25669.35,25473.3,25507.45,Red,-0.6%,-0.06,7.7,188.35,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.82,0.03,-0.73,-0.6,0.76,0,12.96,Low (<15),2025
2025-07-01,25551.35,25593.4,25501.8,25533.0,Red,-0.07%,-0.45,42.05,49.55,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.81,0.16,-0.19,-0.07,0.36,0,12.79,Low (<15),2025
2025-07-02,25588.3,25608.1,25378.75,25442.85,Red,-0.57%,0.09,19.8,209.55,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.81,0.08,-0.82,-0.57,0.9,0,12.79,Low (<15),2025
2025-07-03,25505.1,25587.5,25384.35,25397.4,Red,-0.42%,0.02,82.4,120.75,Strong Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.78,0.32,-0.47,-0.42,0.8,1,12.45,Low (<15),2025
2025-07-04,25428.85,25470.25,25331.65,25467.8,Green,+0.15%,-0.23,41.4,97.2,Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.78,0.16,-0.38,0.15,0.55,0,12.45,Low (<15),2025
2025-07-07,25450.45,25489.8,25407.25,25454.95,Green,+0.02%,-0.46,39.35,43.2,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.78,0.15,-0.17,0.02,0.32,0,12.45,Low (<15),2025
2025-07-08,25427.85,25548.05,25424.15,25523.1,Green,+0.37%,-0.3,120.2,3.7,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.79,0.47,-0.01,0.37,0.49,0,12.56,Low (<15),2025
2025-07-09,25514.6,25548.7,25424.35,25464.65,Red,-0.2%,-0.3,34.1,90.25,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.79,0.13,-0.35,-0.2,0.49,0,12.56,Low (<15),2025
2025-07-11,25255.5,25322.45,25129.0,25140.55,Red,-0.46%,-0.02,66.95,126.5,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.79,0.27,-0.5,-0.46,0.77,0,12.56,Low (<15),2025
2025-07-14,25149.5,25151.1,25001.95,25087.1,Red,-0.25%,-0.2,1.6,147.55,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.79,0.01,-0.59,-0.25,0.59,0,12.56,Low (<15),2025
2025-07-15,25089.5,25245.2,25088.45,25219.65,Green,+0.52%,-0.13,155.7,1.05,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.75,0.62,-0.0,0.52,0.62,0,11.98,Low (<15),2025
2025-07-16,25196.6,25255.3,25121.05,25198.55,Green,+0.01%,-0.22,58.7,75.55,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.75,0.23,-0.3,0.01,0.53,0,11.98,Low (<15),2025
2025-07-17,25230.75,25238.35,25101.0,25109.5,Red,-0.48%,-0.17,7.6,129.75,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.71,0.03,-0.51,-0.48,0.54,1,11.24,Low (<15),2025
2025-07-18,25108.55,25144.6,24918.65,24967.45,Red,-0.56%,0.19,36.05,189.9,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.71,0.14,-0.76,-0.56,0.9,0,11.24,Low (<15),2025
2025-07-21,24999.0,25111.4,24882.3,25093.3,Green,+0.38%,0.21,112.4,116.7,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.71,0.45,-0.47,0.38,0.92,0,11.24,Low (<15),2025
2025-07-22,25166.65,25182.0,25035.55,25064.9,Red,-0.4%,-0.13,15.35,131.1,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.71,0.06,-0.52,-0.4,0.58,0,11.2,Low (<15),2025
2025-07-23,25139.35,25233.5,25085.5,25209.2,Green,+0.28%,-0.12,94.15,53.85,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.71,0.37,-0.21,0.28,0.59,0,11.2,Low (<15),2025
2025-07-24,25243.3,25246.25,25018.7,25051.9,Red,-0.76%,0.24,2.95,224.6,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.66,0.01,-0.89,-0.76,0.9,1,10.52,Low (<15),2025
2025-07-25,25010.35,25010.35,24806.35,24832.2,Red,-0.71%,0.16,0.0,204.0,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.66,0.0,-0.82,-0.71,0.82,0,10.52,Low (<15),2025
2025-07-28,24782.45,24889.2,24646.6,24673.95,Red,-0.44%,0.32,106.75,135.85,Strong Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.66,0.43,-0.55,-0.44,0.98,0,10.52,Low (<15),2025
