date,nifty_open,nifty_high,nifty_low,nifty_close,fii_view,pro_view,fii_bucket,pro_bucket,alignment,strong_alignment,move_direction,outcome_classification,close_outcome,vix_exhaustion,vix_predicted_move_pct,intraday_high_pct,intraday_low_pct,actual_open_close_pct,actual_range_pct,is_nifty_expiry,vix_open,vix_regime,year
2021-01-18,14453.3,14454.9,14224.7,14230.2,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.45,0.01,-1.58,-1.54,1.59,0,23.03,Elevated (20-30),2021
2021-01-19,14371.65,14545.55,14351.05,14526.6,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.45,1.21,-0.14,1.08,1.35,0,23.03,Elevated (20-30),2021
2021-01-20,14538.3,14665.85,14517.55,14622.45,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.45,0.88,-0.14,0.58,1.02,0,23.03,Elevated (20-30),2021
2021-01-21,14730.95,14753.4,14519.35,14630.4,Mildly Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.36,0.15,-1.44,-0.68,1.59,1,21.55,Elevated (20-30),2021
2021-01-22,14583.4,14619.6,14359.15,14366.8,Mildly Bullish,Mildly Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,1.36,0.25,-1.54,-1.49,1.79,0,21.55,Elevated (20-30),2021
2021-01-25,14477.8,14490.1,14219.4,14247.95,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.36,0.08,-1.78,-1.59,1.87,0,21.55,Elevated (20-30),2021
2021-01-27,14237.95,14237.95,13929.65,13964.25,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.36,0.0,-2.17,-1.92,2.17,0,21.55,Elevated (20-30),2021
2021-01-28,13810.4,13897.75,13715.1,13819.75,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.54,0.63,-0.69,0.07,1.32,1,24.39,Elevated (20-30),2021
2021-01-29,13946.6,13965.7,13597.85,13660.8,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.53,0.14,-2.5,-2.05,2.64,0,24.29,Elevated (20-30),2021
2021-02-02,14481.1,14730.95,14473.35,14671.2,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.53,1.73,-0.05,1.31,1.78,0,24.29,Elevated (20-30),2021
2021-02-03,14754.9,14868.6,14575.35,14783.6,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.53,0.77,-1.22,0.19,1.99,0,24.29,Elevated (20-30),2021
2021-02-04,14789.05,14913.0,14714.9,14889.5,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.5,0.84,-0.5,0.68,1.34,1,23.75,Elevated (20-30),2021
2021-02-05,14952.6,15014.15,14865.1,14940.85,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.46,0.41,-0.59,-0.08,1.0,0,23.12,Elevated (20-30),2021
2021-02-08,15064.3,15159.35,15049.7,15129.45,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.46,0.63,-0.1,0.43,0.73,0,23.12,Elevated (20-30),2021
2021-02-09,15164.15,15256.1,15065.5,15109.5,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.46,0.61,-0.65,-0.36,1.26,0,23.12,Elevated (20-30),2021
2021-02-10,15119.05,15168.0,14977.55,15137.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.46,0.32,-0.94,0.12,1.26,0,23.12,Elevated (20-30),2021
2021-02-11,15073.25,15188.5,15067.35,15176.65,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.51,0.76,-0.04,0.69,0.8,1,23.95,Elevated (20-30),2021
2021-02-12,15186.2,15243.1,15081.4,15164.7,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.45,0.37,-0.69,-0.14,1.06,0,23.05,Elevated (20-30),2021
2021-02-15,15270.3,15338.35,15254.35,15335.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.45,0.45,-0.1,0.43,0.55,0,23.05,Elevated (20-30),2021
2021-02-16,15371.45,15431.3,15243.35,15317.95,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.45,0.39,-0.83,-0.35,1.22,0,23.05,Elevated (20-30),2021
2021-02-17,15279.9,15313.5,15171.15,15196.25,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.45,0.22,-0.71,-0.55,0.93,0,23.05,Elevated (20-30),2021
2021-02-18,15238.7,15249.95,15078.75,15120.2,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.37,0.07,-1.05,-0.78,1.12,1,21.78,Elevated (20-30),2021
2021-02-19,15074.8,15143.0,14898.4,15003.45,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.36,0.45,-1.17,-0.47,1.62,0,21.54,Elevated (20-30),2021
2021-02-22,14999.05,15009.7,14636.1,14640.9,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.36,0.07,-2.42,-2.39,2.49,0,21.54,Elevated (20-30),2021
2021-02-23,14782.25,14853.6,14653.05,14717.8,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.36,0.48,-0.87,-0.44,1.36,0,21.54,Elevated (20-30),2021
2021-02-24,14729.15,14821.95,14729.15,14820.45,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.36,0.63,0.0,0.62,0.63,0,21.54,Elevated (20-30),2021
2021-02-25,15079.85,15173.75,15071.25,15103.8,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.52,0.62,-0.06,0.16,0.68,1,24.17,Elevated (20-30),2021
2021-02-26,14888.6,14919.05,14468.55,14523.15,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.44,0.2,-2.82,-2.45,3.03,0,22.89,Elevated (20-30),2021
2021-03-01,14702.5,14806.65,14638.9,14784.15,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.44,0.71,-0.43,0.56,1.14,0,22.89,Elevated (20-30),2021
2021-03-02,14865.3,14958.95,14761.05,14941.8,Mildly Bullish,Mildly Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.44,0.63,-0.7,0.51,1.33,0,22.89,Elevated (20-30),2021
2021-03-03,15064.4,15271.0,14996.75,15240.5,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.44,1.37,-0.45,1.17,1.82,0,22.89,Elevated (20-30),2021
2021-03-04,15026.75,15201.9,14980.25,15087.15,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.39,1.17,-0.31,0.4,1.48,1,22.09,Elevated (20-30),2021
2021-03-05,14977.95,15090.95,14862.6,14963.15,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.52,0.75,-0.77,-0.1,1.52,0,24.15,Elevated (20-30),2021
2021-03-08,15002.45,15110.25,14921.05,14962.85,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.52,0.72,-0.54,-0.26,1.26,0,24.15,Elevated (20-30),2021
2021-03-09,15049.9,15124.1,14926.1,15098.7,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.52,0.49,-0.82,0.32,1.32,0,24.15,Elevated (20-30),2021
2021-03-10,15202.15,15216.75,15101.5,15168.15,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.42,0.1,-0.66,-0.22,0.76,1,22.5,Elevated (20-30),2021
2021-03-12,15321.15,15332.6,14954.85,15023.95,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.31,0.07,-2.39,-1.94,2.47,0,20.75,Elevated (20-30),2021
2021-03-15,15048.4,15048.4,14745.95,14920.9,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.31,0.0,-2.01,-0.85,2.01,0,20.75,Elevated (20-30),2021
2021-03-16,14996.1,15051.15,14890.7,14922.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.31,0.37,-0.7,-0.49,1.07,0,20.75,Elevated (20-30),2021
2021-03-17,14946.55,14954.4,14696.6,14709.25,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.31,0.05,-1.67,-1.59,1.72,0,20.75,Elevated (20-30),2021
2021-03-18,14855.5,14870.1,14479.35,14583.7,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.27,0.1,-2.53,-1.83,2.63,1,20.16,Elevated (20-30),2021
2021-03-19,14471.15,14787.4,14350.5,14733.55,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.26,2.19,-0.83,1.81,3.02,0,20.08,Elevated (20-30),2021
2021-03-22,14736.3,14763.55,14598.25,14747.15,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.26,0.18,-0.94,0.07,1.12,0,20.08,Elevated (20-30),2021
2021-03-23,14768.55,14878.4,14708.55,14807.3,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.26,0.74,-0.41,0.26,1.15,0,20.08,Elevated (20-30),2021
2021-03-24,14712.45,14752.15,14535.55,14564.95,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.26,0.27,-1.2,-1.0,1.47,0,20.08,Elevated (20-30),2021
2021-03-25,14570.9,14570.9,14265.6,14346.4,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.41,0.0,-2.1,-1.54,2.1,1,22.46,Elevated (20-30),2021
2021-03-26,14506.3,14572.6,14415.35,14518.9,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.43,0.46,-0.63,0.09,1.08,0,22.7,Elevated (20-30),2021
2021-03-30,14628.5,14875.3,14620.15,14855.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.43,1.69,-0.06,1.55,1.74,0,22.7,Elevated (20-30),2021
2021-03-31,14811.85,14811.85,14670.65,14693.05,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.43,0.0,-0.95,-0.8,0.95,0,22.7,Elevated (20-30),2021
2021-04-01,14798.4,14882.85,14692.75,14865.95,Strong Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,1.3,0.57,-0.71,0.46,1.28,1,20.65,Elevated (20-30),2021
2021-04-05,14837.7,14840.5,14460.15,14649.05,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.3,0.02,-2.54,-1.27,2.56,0,20.65,Elevated (20-30),2021
2021-04-06,14737.0,14778.35,14574.55,14700.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.3,0.28,-1.1,-0.25,1.38,0,20.65,Elevated (20-30),2021
2021-04-07,14716.45,14879.5,14652.15,14808.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.3,1.11,-0.44,0.63,1.54,0,20.65,Elevated (20-30),2021
2021-04-08,14875.65,14982.45,14821.85,14877.5,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.28,0.72,-0.36,0.01,1.08,1,20.25,Elevated (20-30),2021
2021-04-09,14882.65,14917.85,14786.15,14838.05,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.28,0.24,-0.65,-0.3,0.88,0,20.31,Elevated (20-30),2021
2021-04-12,14644.65,14644.65,14249.25,14349.6,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.28,0.0,-2.7,-2.01,2.7,0,20.31,Elevated (20-30),2021
2021-04-13,14364.9,14527.9,14277.1,14525.0,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.28,1.13,-0.61,1.11,1.75,0,20.31,Elevated (20-30),2021
2021-04-15,14522.4,14596.35,14354.65,14589.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.29,0.51,-1.16,0.46,1.66,1,20.46,Elevated (20-30),2021
2021-04-16,14599.6,14696.25,14562.9,14590.45,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.32,0.66,-0.25,-0.06,0.91,0,20.89,Elevated (20-30),2021
2021-04-19,14306.6,14381.6,14192.3,14362.95,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.32,0.52,-0.8,0.39,1.32,0,20.89,Elevated (20-30),2021
2021-04-20,14526.7,14526.7,14207.55,14279.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.32,0.0,-2.2,-1.7,2.2,0,20.89,Elevated (20-30),2021
2021-04-22,14219.15,14424.35,14153.95,14398.7,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.41,1.44,-0.46,1.26,1.9,1,22.43,Elevated (20-30),2021
2021-04-23,14326.35,14460.6,14274.2,14331.25,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.45,0.94,-0.36,0.03,1.3,0,23.03,Elevated (20-30),2021
2021-04-26,14449.45,14556.7,14422.65,14489.05,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.45,0.74,-0.19,0.27,0.93,0,23.03,Elevated (20-30),2021
2021-04-27,14493.8,14666.55,14489.15,14657.35,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.45,1.19,-0.03,1.13,1.22,0,23.03,Elevated (20-30),2021
2021-04-28,14710.5,14889.45,14698.95,14850.3,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.45,1.22,-0.08,0.95,1.29,0,23.03,Elevated (20-30),2021
2021-04-29,14979.0,15043.15,14814.95,14888.6,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.42,0.43,-1.1,-0.6,1.52,1,22.58,Elevated (20-30),2021
2021-04-30,14747.35,14855.3,14602.35,14617.55,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.47,0.73,-0.98,-0.88,1.72,0,23.31,Elevated (20-30),2021
2021-05-03,14481.05,14673.3,14417.65,14644.35,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.47,1.33,-0.44,1.13,1.77,0,23.31,Elevated (20-30),2021
2021-05-04,14687.25,14722.0,14462.65,14506.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.47,0.24,-1.53,-1.23,1.77,0,23.31,Elevated (20-30),2021
2021-05-05,14604.15,14636.55,14510.0,14635.0,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.47,0.22,-0.64,0.21,0.87,0,23.31,Elevated (20-30),2021
2021-05-06,14668.35,14743.3,14611.85,14733.2,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.45,0.51,-0.39,0.44,0.9,1,23.01,Elevated (20-30),2021
2021-05-07,14816.85,14862.6,14765.95,14810.8,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.38,0.31,-0.34,-0.04,0.65,0,21.96,Elevated (20-30),2021
2021-05-10,14928.25,14966.8,14893.0,14949.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.38,0.26,-0.24,0.14,0.49,0,21.96,Elevated (20-30),2021
2021-05-11,14789.7,14899.45,14774.3,14845.5,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.38,0.74,-0.1,0.38,0.85,0,21.96,Elevated (20-30),2021
2021-05-12,14823.55,14823.55,14650.1,14698.75,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.27,0.0,-1.17,-0.84,1.17,1,20.23,Elevated (20-30),2021
2021-05-14,14749.4,14749.4,14592.15,14683.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.26,0.0,-1.07,-0.44,1.07,0,20.08,Elevated (20-30),2021
2021-05-17,14756.25,14935.45,14726.65,14924.1,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.26,1.21,-0.2,1.14,1.41,0,20.08,Elevated (20-30),2021
2021-05-18,15067.2,15137.1,15043.9,15109.4,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.26,0.46,-0.15,0.28,0.62,0,20.08,Elevated (20-30),2021
2021-05-19,15058.6,15133.1,15009.6,15019.2,Bullish,Mildly Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,1.21,0.49,-0.33,-0.26,0.82,1,19.24,Normal (15-20),2021
2021-05-20,15042.6,15068.5,14885.15,14920.05,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.21,0.17,-1.05,-0.81,1.22,0,19.24,Normal (15-20),2021
2021-05-21,14987.8,15189.2,14986.4,15183.55,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.24,1.34,-0.01,1.31,1.35,0,19.65,Normal (15-20),2021
2021-05-24,15211.35,15256.0,15146.5,15184.0,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.24,0.29,-0.43,-0.18,0.72,0,19.65,Normal (15-20),2021
2021-05-25,15291.75,15291.75,15163.6,15218.15,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.24,0.0,-0.84,-0.48,0.84,0,19.65,Normal (15-20),2021
2021-05-26,15257.05,15319.8,15195.5,15299.7,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.24,0.41,-0.4,0.28,0.81,0,19.65,Normal (15-20),2021
2021-05-27,15323.95,15383.35,15273.35,15370.15,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.31,0.39,-0.33,0.3,0.72,1,20.87,Elevated (20-30),2021
2021-05-28,15421.2,15469.15,15395.4,15455.3,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.25,0.31,-0.17,0.22,0.48,0,19.91,Normal (15-20),2021
2021-05-31,15437.75,15604.4,15374.9,15576.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.25,1.08,-0.41,0.9,1.49,0,19.91,Normal (15-20),2021
2021-06-02,15520.35,15597.15,15460.0,15590.0,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.25,0.49,-0.39,0.45,0.88,0,19.91,Normal (15-20),2021
2021-06-03,15655.55,15703.55,15611.55,15688.9,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.08,0.31,-0.28,0.21,0.59,1,17.21,Normal (15-20),2021
2021-06-04,15712.5,15733.35,15622.5,15670.65,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.99,0.13,-0.57,-0.27,0.71,0,15.75,Normal (15-20),2021
2021-06-07,15725.1,15773.0,15679.45,15747.0,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.99,0.3,-0.29,0.14,0.59,0,15.75,Normal (15-20),2021
2021-06-08,15773.9,15775.55,15680.55,15741.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.99,0.01,-0.59,-0.2,0.6,0,15.75,Normal (15-20),2021
2021-06-09,15766.3,15800.45,15567.7,15640.25,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.99,0.22,-1.26,-0.8,1.48,0,15.75,Normal (15-20),2021
2021-06-10,15692.1,15751.25,15649.85,15745.15,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.93,0.38,-0.27,0.34,0.65,1,14.75,Low (<15),2021
2021-06-11,15796.45,15834.95,15750.55,15805.1,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.94,0.24,-0.29,0.05,0.53,0,15.0,Normal (15-20),2021
2021-06-14,15791.4,15822.9,15607.75,15809.7,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.94,0.2,-1.16,0.12,1.36,0,15.0,Normal (15-20),2021
2021-06-15,15866.95,15901.2,15846.85,15859.2,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.94,0.22,-0.13,-0.05,0.34,0,15.0,Normal (15-20),2021
2021-06-16,15847.5,15880.45,15743.65,15755.7,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.94,0.21,-0.66,-0.58,0.86,0,15.0,Normal (15-20),2021
2021-06-17,15648.3,15769.2,15617.9,15681.7,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.94,0.77,-0.19,0.21,0.97,1,14.87,Low (<15),2021
2021-06-18,15756.5,15756.5,15451.5,15719.85,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.96,0.0,-1.94,-0.23,1.94,0,15.29,Normal (15-20),2021
2021-06-21,15525.85,15764.6,15505.9,15748.6,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.96,1.54,-0.13,1.43,1.67,0,15.29,Normal (15-20),2021
2021-06-22,15840.5,15895.45,15753.35,15765.15,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.96,0.35,-0.55,-0.48,0.9,0,15.29,Normal (15-20),2021
2021-06-23,15862.8,15862.8,15674.3,15693.4,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.96,0.0,-1.19,-1.07,1.19,0,15.29,Normal (15-20),2021
2021-06-24,15737.3,15821.3,15707.2,15793.7,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.97,0.53,-0.19,0.36,0.73,1,15.37,Normal (15-20),2021
2021-06-25,15839.35,15870.2,15772.55,15847.6,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.95,0.19,-0.42,0.05,0.62,0,15.1,Normal (15-20),2021
2021-06-28,15915.35,15915.35,15792.65,15825.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.95,0.0,-0.77,-0.57,0.77,0,15.1,Normal (15-20),2021
2021-06-29,15807.5,15835.5,15724.1,15751.4,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.95,0.18,-0.53,-0.35,0.7,0,15.1,Normal (15-20),2021
2021-06-30,15776.9,15838.85,15710.05,15730.65,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,0.95,0.39,-0.42,-0.29,0.82,0,15.1,Normal (15-20),2021
2021-07-01,15755.05,15755.05,15667.65,15693.25,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.82,0.0,-0.55,-0.39,0.55,1,13.05,Low (<15),2021
2021-07-02,15705.85,15737.4,15636.3,15729.0,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.81,0.2,-0.44,0.15,0.64,0,12.84,Low (<15),2021
2021-07-05,15793.4,15845.6,15763.7,15838.4,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.81,0.33,-0.19,0.28,0.52,0,12.84,Low (<15),2021
2021-07-06,15813.75,15913.95,15801.8,15816.4,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.81,0.63,-0.08,0.02,0.71,0,12.84,Low (<15),2021
2021-07-07,15819.6,15892.75,15780.55,15878.65,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.81,0.46,-0.25,0.37,0.71,0,12.84,Low (<15),2021
